From Date,To Date,AT,BP,NO,NO2,NOx,Ozone,PM10,RH,SO2,SR,PM2.5
25-12-2017 08:00,25-12-2017 16:00,16.24,730.89,27.48,69.67,102.87,52.2,414.62,51.32,37.91,205.74,286.25
25-12-2017 16:00,26-12-2017 00:00,10.78,730.35,208.21,84.11,371.06,17.52,411.38,68.15,34.87,9.2,208.38
26-12-2017 00:00,26-12-2017 08:00,6.5,730.82,75,72.5,172.48,5,392.12,81.36,12.09,4.57,223.62
26-12-2017 08:00,26-12-2017 16:00,16.16,730.78,13.37,58.93,60.45,58.18,338,49.99,64.49,218.66,226
26-12-2017 16:00,27-12-2017 00:00,11.67,730.39,193.22,95.15,346.5,15.99,415.5,67.78,53.25,8.78,229.25
27-12-2017 00:00,27-12-2017 08:00,6.73,730.61,145.22,73.72,272.67,5.36,377.12,81.39,9.78,4.38,213.75
27-12-2017 08:00,27-12-2017 16:00,18.02,731.2,22.04,60.66,86.9,46.74,308.38,41.82,62.78,232.27,182.38
27-12-2017 16:00,28-12-2017 00:00,11.93,730.34,108.98,101.49, ,11.06,521.25,63.2,57.47,9.07,285.12
28-12-2017 00:00,28-12-2017 08:00,6.18,730.19,319.81,59.75, ,5.29,440,83.11,8.81,4.29,255
28-12-2017 08:00,28-12-2017 16:00,18.51,732.25,96.1,97.86,210.7,48,448.62,42.79,54.91,211.05,308.12
28-12-2017 16:00,29-12-2017 00:00,11.64,730.7,92.68,114.26, ,27.96,556.62,64.18,50.17,9.69,309.88
29-12-2017 00:00,29-12-2017 08:00,5.95,730.53,326.01,58.26, ,13.09,367.62,84.27,9.93,4.66,256.62
29-12-2017 08:00,29-12-2017 16:00,17.34,730.01,50.39,104.08,166.84,67.6,443.38,45.82,87.1,205.74,245.12
29-12-2017 16:00,30-12-2017 00:00,11.21,729.7,59.94,121.74, ,20.84,526.62,66.41,73.32,9.36,243.88
30-12-2017 00:00,30-12-2017 08:00,6.29,730.34,280.65,74.84, ,8.46,487.88,83.88,5.74,4.58,293.88
30-12-2017 08:00,30-12-2017 16:00,16.46,729.75,44.95,87.04,143.39,65.91,397.25,52.71,36.29,199.05,274.75
30-12-2017 16:00,31-12-2017 00:00,10.62,729.76,192.49,95.53, ,21.78,556.75,68.18,45.32,10.6,290.75
31-12-2017 00:00,31-12-2017 08:00,5.4,729.82,387.07,45.85, ,8.41,535.88,85.77,5.86,4.08,289.88
31-12-2017 08:00,31-12-2017 16:00,13.59,729.26,54.71,76.72,147.77,43.63,384.62,60,7.66,164.39,234.38
31-12-2017 16:00,31-12-2017 23:59,8.92,728.84,199.92,99.11, ,20.68,467.71,66.68,48.72,8.31,443.5
