From Date,To Date,AT,BP,NO,NO2,NOx,Ozone,PM10,RH,SO2,SR,PM2.5
16-11-2018 00:00,16-11-2018 08:00,12.02,990,28.33,74.23,62.57,35.87,279.5,75.05,2,8.29,208.03
16-11-2018 08:00,16-11-2018 16:00,20.78,989.99,7.1,55.56,35.32,59.22,256.59,43.28,5.11,274.43,133.59
16-11-2018 16:00,17-11-2018 00:00,16.58,989.98,15.99,130.68,82.54,28.52,191.03,52.74,4.76,8.21,87.47
17-11-2018 00:00,17-11-2018 08:00,11.87,989.97,26.52,99.21,74.38,25.39,210.28,68.1,4.26,8.32,130.33
17-11-2018 08:00,17-11-2018 16:00,21.25,989.97,9.29,61.32,40.19,55.99,261.25,42.6,5.05,263.98,129.12
17-11-2018 16:00,18-11-2018 00:00,14.48,990.02,271.63,135.6,293.83,32.37,345.94,66.71,6.84,8.38,175
18-11-2018 00:00,18-11-2018 08:00,10.15,994.72,269.42,73.49,258.75,27.61,247.16,82.62,3.05,7.86,156.19
18-11-2018 08:00,18-11-2018 16:00,22.9,989.97,44.74,64.05,70.55,51.71,205.34,40.94,7.28,255.6,120.19
18-11-2018 16:00,19-11-2018 00:00,16.39,989.98,167.71,145.55,214.14,31.63,364.56,64.5,7.06,8.68,182.44
19-11-2018 00:00,19-11-2018 08:00,14.68,990,15.36,86.25,58.4,35.53,296.19,67.81,1.56,6.36,204.25
19-11-2018 08:00,19-11-2018 16:00,21.72,989.97,6.02,79.68,47.28,46.86,267.47,43.3,6.22,216.4,140.59
19-11-2018 16:00,20-11-2018 00:00,18.07,990.01,87.81,146.8,149.65,28.97,327.44,60.17,6.1,10.95,175.5
20-11-2018 00:00,20-11-2018 08:00,12.77,993.34,142.79,84.74,161.49,29.1,340.47,81.79,3.76,7.78,230.5
20-11-2018 08:00,20-11-2018 16:00,23.32,990.02,48.96,95.2,90.53,49.02,363.69,48.14,7.47,239.84,197.97
20-11-2018 16:00,21-11-2018 00:00,17.04,989.98,197.91,167.57,250.49,32.33,437.44,66.52,7.5,8.28,222.44
21-11-2018 00:00,21-11-2018 08:00,12.59,990.52,61.73,120.35,114.33,35.12,452.5,79.83,3.65,7.74,330.62
21-11-2018 08:00,21-11-2018 16:00,22.12,989.99,14.46,81.32,55.05,50.69,319.66,43.13,6.02,252.38,199.38
21-11-2018 16:00,22-11-2018 00:00,14.91,990.01,302.23,127.93,315.44,26.28,326.44,58.46,9.57,8.08,141.56
22-11-2018 00:00,22-11-2018 08:00,11.44,990.01,168.05,125.77,203.89,22.26,259.31,62.75,3.47,7.14,134.03
22-11-2018 08:00,22-11-2018 16:00,22.9,989.99,52.81,111.08,102.14,35.64,253.28,32.48,8.94,237.18,107.56
22-11-2018 16:00,23-11-2018 00:00,15.21,990.01,162.34,177.33,226.43,28.14,399.03,63.67,10.98,8.52,161.16
23-11-2018 00:00,23-11-2018 08:00,10.76,990.02,251.53,131.52,306.57,31.67,346.91,73.84,1.94,7.3,214.25
23-11-2018 08:00,23-11-2018 16:00,22.02,989.98,20.44,85.35,62.04,45,309.34,36.79,7.87,251.09,171.69
23-11-2018 16:00,24-11-2018 00:00,16.92,990.01,65.63,124.97,119.95,25.36,260.91,44.55,6.43,7.93,115.12
24-11-2018 00:00,24-11-2018 08:00,11.91,990.06,9.78,74.24,47.46,27.24,221.56,61.8,3.86,6.98,127.41
24-11-2018 08:00,24-11-2018 16:00,20.72,989.99,10.13,55.51,37.78,28.91,308.38,38.23,6.31,264.66,94.75
24-11-2018 16:00,25-11-2018 00:00,15.92,990.08,98.91,130.94,150.28,18.87,242.78,48.29,7.12,7.98,95.37
25-11-2018 00:00,25-11-2018 08:00,10.77,990.06,106.22,100.72,140.17,19.34,216.84,63.95,4.24,6.87,118.53
25-11-2018 08:00,25-11-2018 16:00,21.5,990.05,12.15,68.21,46.17,30.64,222.62,37.18,9.66,251.75,105.25
25-11-2018 16:00,26-11-2018 00:00,15.03,990.06,220.79,150.12,259.86,24.72,347.75,61.36,8.68,8.16,143.59
26-11-2018 00:00,26-11-2018 08:00,9.88,990.07,229.78,99.49,240.24,29.19,358.06,78.77,4.15,6.9,242.09
26-11-2018 08:00,26-11-2018 16:00,21.64,990.01,27.29,103.67,77.38,36.97,329.03,43.87,17.73,238.11,176.56
26-11-2018 16:00,27-11-2018 00:00,14.44,990.05,174.64,144.66,221.12,32.8,497.19,71.34,14.09,7.68,250.5
27-11-2018 00:00,27-11-2018 08:00,9.67,990.19,320.37,69.01,308.58,26.69,303.28,83.68,4.21,7.36,215.56
27-11-2018 08:00,27-11-2018 16:00,21.86,990,87.75,85.11,116.78,34.22,306.38,45.15,5.32,216.08,161.72
27-11-2018 16:00,28-11-2018 00:00,15.64,990.02,236.49,119.58,284.99,26.75,410.12,69.53,10.23,7.56,191.81
28-11-2018 00:00,28-11-2018 08:00,11.86,990.09,290.05,66.82,273.16,23.33,281.25,82.48,3.32,6.75,196.94
28-11-2018 08:00,28-11-2018 16:00,21.25,990,71.72,90.56,106.64,29.63,350.41,51.18,3.98,199,157.69
28-11-2018 16:00,29-11-2018 00:00,15.37,990.05,152.68,123.91,231.59,28.13,434.22,74.58,12.78,8.78,227.06
29-11-2018 00:00,29-11-2018 08:00,11.55,990.17,227.94,97.4,289.05,22.79,330.44,83.81,2.19,6.66,209.5
29-11-2018 08:00,29-11-2018 16:00,20.4,989.96,18.99,80.68,58.39,31.09,331.47,51.44,6.73,206.16,157.56
29-11-2018 16:00,30-11-2018 00:00,15.16,989.97,199.15,144.93,239.44,22.23,403.03,67.49,5.17,8.38,185.56
30-11-2018 00:00,30-11-2018 08:00,10.62,989.98,109.11,103.45,143.97,21.68,336.34,77.31,2.64,6.73,223.66
30-11-2018 08:00,30-11-2018 16:00,20.28,989.97,16.86,74.61,53.42,32.37,292.72,46.86,6.19,222.22,158.19
30-11-2018 16:00,01-12-2018 00:00,14.83,989.98,211.94,148.69,251.87,21.6,345.88,65.36,8.08,7.86,179.19
01-12-2018 00:00,01-12-2018 08:00,10.02,989.98,134.52,106.36,166.23,20.09,317.75,75.66,1.28,6.4,194.62
01-12-2018 08:00,01-12-2018 16:00,20.28,989.98,12.1,69.22,46.68,30.93,290.12,41.28,5.85,229.43,112.78
01-12-2018 16:00,02-12-2018 00:00,13.26,990.02,148.36,123.57,219.41,25.85,446.66,65.73,11.55,7.98,206.5
02-12-2018 00:00,02-12-2018 08:00,8.14,990.16,363.33,69.22,342.16,22.26,295.28,82.42,4.11,6.34,190.38
02-12-2018 08:00,02-12-2018 16:00,20.6,989.99,89.44,76.59,113.66,32.49,217.03,38.1,5.35,220.56,125.97
02-12-2018 16:00,03-12-2018 00:00,12.6,990,182.32,133.63,218.4,28.97,494.38,65.82,11.24,8.11,244.78
03-12-2018 00:00,03-12-2018 08:00,8.17,990.05,334.23,96.47,339.68,21.85,336.31,79.22,3.85,6.32,208.28
03-12-2018 08:00,03-12-2018 16:00,20.26,989.98,65.17,93.25,102.73,30.78,336.69,38.48,3.79,215.12,141.88
03-12-2018 16:00,04-12-2018 00:00,12.58,990.04,184.64,147.44,225.35,29.58,563.16,70.09,10.83,8.17,294.31
04-12-2018 00:00,04-12-2018 08:00,7.71,990.21,373.68,77.42,364.75,23.28,320.19,83.37,3.86,6.44,219.31
04-12-2018 08:00,04-12-2018 16:00,19.35,990.02,59.88,127.29,116.88,30.72,417.75,44.44,4.38,193.14,218.78
04-12-2018 16:00,05-12-2018 00:00,12.65,990.06,212.7,140.32,275.03,23.94,495.22,68.47,6.18,9.12,214.47
05-12-2018 00:00,05-12-2018 08:00,8.1,990.19,309.94,91.45,314.11,19.88,316.81,82.02,1.61,6.85,202.41
05-12-2018 08:00,05-12-2018 16:00,19.01,990.02,38.87,82.12,75.36,27.38,306.22,43.56,3.9,207.4,138.56
05-12-2018 16:00,06-12-2018 00:00,12.23,990.1,179.79,126.29,248.05,30.43,534.72,71.46,11.31,8,308.34
06-12-2018 00:00,06-12-2018 08:00,7.93,990.35,415.82,71.35,394.74,22.11,364.31,83.97,3.58,6.21,226.41
06-12-2018 08:00,06-12-2018 16:00,18.81,990.05,78.05,135.51,158.16,27.92,410.94,49.25,4,187.78,215.31
06-12-2018 16:00,07-12-2018 00:00,12.26,990.04,233.89,135.61,237.18,23.73,459.66,69.74,7.6,8.21,238.62
07-12-2018 00:00,07-12-2018 08:00,8.08,990.18,279.92,85.25,273.55,19.98,371.75,82.69,2.05,6.27,245.56
07-12-2018 08:00,07-12-2018 16:00,17.72,989.99,21.31,81.31,60.62,27.21,347.16,49.84,6.15,194.75,182.81
07-12-2018 16:00,08-12-2018 00:00,11.37,990.1,264.14,113.09,280.78,24.63,446.94,71.22,9.49,7.92,250.28
08-12-2018 00:00,08-12-2018 08:00,6.8,990.16,284.34,83.93,278.23,20.86,381.94,83.76,2.85,6.02,255.21
08-12-2018 08:00,08-12-2018 16:00,18.44,990.02,41.32,93.01,83.15,26.1,321.25,45.66,3.62,192.08,178.56
08-12-2018 16:00,09-12-2018 00:00,11.77,990.11,161.2,133.91,207.58,29.16,545.34,71.99,9.89,8.21,332.66
09-12-2018 00:00,09-12-2018 08:00,6.85,990.08,381.82,71.04,382.78,22.59,390.91,84.87,1.91,5.78,273.28
09-12-2018 08:00,09-12-2018 16:00,18.07,990,76.38,126.58,175.89,26.98,364.66,46.2,7.6,185.72,307.7
09-12-2018 16:00,10-12-2018 00:00,10.82,990.04,210.48,132.42,245.83,30.69,713.67,71.12,12.5,7.5,
10-12-2018 00:00,10-12-2018 08:00,6.65,990.03,448.97,72.13,431.92,23.44,477.75,84.83,3.06,5.74,
10-12-2018 08:00,10-12-2018 16:00,16.79,989.98,69.77,106.03,114.69,27.1,467.41,55.17,3.32,159.34,221
10-12-2018 16:00,11-12-2018 00:00,11.73,991.09,173.37,114.54,206.98,25.46,603,76.69,9.55,7.89,375.12
11-12-2018 00:00,11-12-2018 08:00,7.67,1000.04,365.09,59.84,351.77,22.29,462.72,85.57,2.87,6.34,335.94
11-12-2018 08:00,11-12-2018 16:00,15.78,991.67,56.04,114.59,106.63,42.94,457.94,59.37,8.59,135.78,269
11-12-2018 16:00,12-12-2018 00:00,11.8,990.4,260.84,121.14,297.85,40.24,599.53,76.71,16.99,6.38,360.41
12-12-2018 00:00,12-12-2018 08:00,10.77,990.53,195.56,86.72,205.57,26.09,393.5,82.78,10.17,4.57,288.19
12-12-2018 08:00,12-12-2018 16:00,15.56,989.97,38.97,68.94,68.44,60.41,238.44,58.18,11.18,137.71,158.72
12-12-2018 16:00,13-12-2018 00:00,12.62,990.01,160.75,86.89,177.27,25.49,260.53,70.29,16.51,7.29,143.09
13-12-2018 00:00,13-12-2018 08:00,9.38,990.06,54.32,61.23,76.86,15.94,140.88,78.67,12.53,5.64,91.31
13-12-2018 08:00,13-12-2018 16:00,15.89,989.96,26.94,59.11,53.4,64.38,186.81,54.08,15.18,192.97,87.09
13-12-2018 16:00,14-12-2018 00:00,11.6,989.99,106.01,101.32,140.31,22.97,263.69,70.34,14.01,8.5,140.06
14-12-2018 00:00,14-12-2018 08:00,7.38,990.84,74.46,66.39,96.01,16.26,191.06,83.36,15.21,5.93,128.62
14-12-2018 08:00,14-12-2018 16:00,14.91,989.98,34.01,65.12,62.36,63.31,271.06,57.84,14.08,208.24,128.81
14-12-2018 16:00,15-12-2018 00:00,10.94,989.97,122.83,100.2,153.42,24.48,268.72,65.14,13.75,7.27,128.04
15-12-2018 00:00,15-12-2018 08:00,6.36,990.12,59.17,72.97,87.06,14.71,211.09,82.36,12.61,5.84,145.22
15-12-2018 08:00,15-12-2018 16:00,15.02,989.95,15.69,59.39,44.38,63.54,222.78,54.39,15.8,212.09,129.09
15-12-2018 16:00,16-12-2018 00:00,11.39,990.02,80.47,100.78,119.22,26.53,265.81,62.13,16.45,7.58,134.78
16-12-2018 00:00,16-12-2018 08:00,5.94,990.25,59.57,72.86,87.3,16.57,217.62,79.05,13.59,4.06,154.25
16-12-2018 08:00,16-12-2018 16:00,18.31,990,6.35,60.36,37.28,65.03,223.21,39.83,17.19,256.94,123.5
16-12-2018 16:00,17-12-2018 00:00,10.36,990.08,223.91,103.02,237.35,28.86,384,66.72,17.45,7.95,210.34
17-12-2018 00:00,17-12-2018 08:00,4.82,992.9,150.01,70.29,159.7,17.02,308.75,81.78,14.02,5.72,218.03
17-12-2018 08:00,17-12-2018 16:00,14.43,989.92,35.23,99.01,81.32,65.07,361.16,48.83,17.37,188.32,199.31
17-12-2018 16:00,18-12-2018 00:00,9.64,990.06,251.93,123.99,299.33,83.04,503.53,63.01,26.45,8.13,263.72
18-12-2018 00:00,18-12-2018 08:00,4.8,990.03,180.12,101.2,200.67,62.87,323.25,75.7,18.02,12.78,225.75
18-12-2018 08:00,18-12-2018 16:00,14.85,990.02,25.69,80.29,63.65,112.43,323.59,45.17,25.61,202.71,194.09
18-12-2018 16:00,19-12-2018 00:00,10.06,989.99,102.04,125.27,149.81,68.78,327.78,59.01,23.9,7.81,182.41
19-12-2018 00:00,19-12-2018 08:00,5.01,990.03,95.96,102.52,132.75,55.96,307.4,75.03,17.61,5.49,222.54
19-12-2018 08:00,19-12-2018 16:00,15.94,989.94,20.59,76.81,57.63,111.23,281.94,41.22,25.04,210.15,148.25
19-12-2018 16:00,20-12-2018 00:00,9.16,990.39,303.43,128.91,329.25,103.43,522.3,68.11,28.29,7.95,118.5
20-12-2018 00:00,20-12-2018 08:00,3.25,1001.63,329.24,57.69,299.15,85.37,390.84,84.35,15.57,6.65,270.64
20-12-2018 08:00,20-12-2018 16:00,15.97,994.3,83.19,103.59,122.87,134.97,383.53,43.17,22.4,203.86,246.11
20-12-2018 16:00,21-12-2018 00:00,8.88,990.09,270.6,132.63,304.04,102.98,490.09,63.31,25.67,7.79,282.63
21-12-2018 00:00,21-12-2018 08:00,4.17,991.12,177.08,92.92,193.79,75.8,427.31,79.89,12.94,5.32,306.19
21-12-2018 08:00,21-12-2018 16:00,14.5,989.96,20.52,73.47,55.79,119.08,295.93,46.13,18.71,206.27,182.71
21-12-2018 16:00,22-12-2018 00:00,8.12,990.54,212.68,133.86,246.36,141.28,541.53,68.91,26.43,8.63,389.94
22-12-2018 00:00,22-12-2018 08:00,3.49,990.99,177.39,112.72,222.36,88.68,521.69,81.09,11.3,5.94,366.03
22-12-2018 08:00,22-12-2018 16:00,14.38,990.02,41.03,126.39,100.67,110.38,366.62,46.28,25.71,185.41,244.94
22-12-2018 16:00,23-12-2018 00:00,8.18,990.63,260.6,149.08,331.63,155.73,733.06,70.92,28.71,8.85,478
23-12-2018 00:00,23-12-2018 08:00,3.02,1019.82,343.62,52.13,308.41,129.07,583.56,84.79,15.48,6.7,442.19
23-12-2018 08:00,23-12-2018 16:00,14.04,995.33,82.7,89.24,114.88,149.32,441.59,52.92,16.6,174.02,327.34
23-12-2018 16:00,24-12-2018 00:00,8.87,991.82,165.66,114.07,272.26,123.57,634.64,73.35,28.61,8.84,574.38
24-12-2018 00:00,24-12-2018 08:00,3.85,1011.32,347.95,46.45,308.39,120.19,572.81,85.47,14.94,6.4,452.09
24-12-2018 08:00,24-12-2018 16:00,14.67,994.68,118.95,125.14,184.48,138.11,578.97,52.07,18.57,165.97,405
24-12-2018 16:00,25-12-2018 00:00,8.79,991.34,278.92,121.27,292.16,119.43,586.56,68.37,23.67,8.73,380.91
25-12-2018 00:00,25-12-2018 08:00,4.06,1001.84,155.46,69.57,163.76,78.05,486.87,84.57,10.55,5.04,359.53
25-12-2018 08:00,25-12-2018 16:00,14.93,989.95,6.25,65.34,39.85,110.19,336.36,45.98,17.8,222.59,224.45
25-12-2018 16:00,26-12-2018 00:00,8.66,989.97,38.42,118.9,94.56,73.91,395.28,69.44,18.03,8.47,274.22
26-12-2018 00:00,26-12-2018 08:00,3.8,990.87,21.65,92,66.58,51.68,324.69,81.22,14.91,5.76,248
26-12-2018 08:00,26-12-2018 16:00,13.92,989.96,12.37,70.48,47.56,81.49,271.62,44.62,21.75,197.08,169.16
26-12-2018 16:00,27-12-2018 00:00,7.48,990.04,244.84,109,270.61,93.09,410.81,63.5,25.66,8.01,358.28
27-12-2018 00:00,27-12-2018 08:00,2.39,996.53,327.87,55.94,297.09,80.62,427.81,82.63,18.53,5.45,316.75
27-12-2018 08:00,27-12-2018 16:00,14.04,991.35,109.51,85.51,134.8,82.23,381.62,45.22,19.08,171.96,236.91
27-12-2018 16:00,28-12-2018 00:00,9.02,989.93,76.99,95.81,113.69,68.32,419.72,59.51,19.7,8.25,265.84
28-12-2018 00:00,28-12-2018 08:00,3.88,990.05,24.33,60.89,52.21,45.61,373.41,79.42,14.02,5.14,279.94
28-12-2018 08:00,28-12-2018 16:00,11.89,989.92,6.2,44.69,28.83,66.53,336.56,51.91,20.47,179.93,216.66
28-12-2018 16:00,29-12-2018 00:00,7.64,989.98,104.81,76.29,126.03,68.12,448.78,62.97,23.06,8.81,284.28
29-12-2018 00:00,29-12-2018 08:00,2.69,990,43.48,63.48,69.21,40.22,334.62,76.77,14.32,5.02,235.88
29-12-2018 08:00,29-12-2018 16:00,13.35,989.93,10.16,43.17,31.23,58.78,246.47,40.99,23.42,201.93,140.81
29-12-2018 16:00,30-12-2018 00:00,7.47,990.44,216.34,72.07,214.71,113.5,517.65,64.26,30.16,7.9,432.19
30-12-2018 00:00,30-12-2018 08:00,2.18,992.17,219.43,49.05,204.99,72.77,521.16,82.8,12.34,5.46,383.78
30-12-2018 08:00,30-12-2018 16:00,14.97,989.94,42.84,61,67.35,59.72,361.03,41.34,25.22,197.14,238.72
30-12-2018 16:00,31-12-2018 00:00,8.22,990.06,226.74,75.9,225.22,102.77,710.87,64.18,28.53,8.3,439.06
31-12-2018 00:00,31-12-2018 08:00,2.84,992.29,204.45,42.02,189.06,70.46,594.69,83.17,14.43,5.27,432.25
31-12-2018 08:00,31-12-2018 16:00,15.21,989.97,33.15,49.27,53.22,56.7,451.16,43.84,24.72,199.95,312.47
31-12-2018 16:00,01-01-2019 00:00,9.11,989.94,158.88,61.07,162.03,65.1,520.97,58.95,22.71,7.85,276.09
01-01-2019 00:00,01-01-2019 08:00,4.13,990.08,120.3,47.71,123.44,56.72,565.97,78.73,13.17,4.97,395.56
01-01-2019 08:00,01-01-2019 16:00,15.46,989.91,13.07,36.11,29.86,43.67,317.78,44.2,24.94,192.33,195.66
01-01-2019 16:00,02-01-2019 00:00,9.67,989.98,201.71,63.46,198.21,71.32,599.12,66.07,27.61,8.76,337.47
02-01-2019 00:00,02-01-2019 08:00,5.45,992.53,201.39,30.9,180.63,59.33,517.47,83.21,16.44,5.2,389.41
02-01-2019 08:00,02-01-2019 16:00,15.67,990.87,45.35,47.41,62.19,51.28,424.25,50.71,18.64,172.8,269.84
02-01-2019 16:00,03-01-2019 00:00,10.22,990.27,207.16,60.48,201.06,79.93,596.04,72.93,31.09,8.88,471.22
03-01-2019 00:00,03-01-2019 08:00,6.09,990.42,171.91,56.6,170.27,51.83,576.28,84.1,12.63,4.96,409.31
03-01-2019 08:00,03-01-2019 16:00,13.58,989.93,27.63,55.49,52.04,41.63,442.56,56.24,17.81,182.89,309.41
03-01-2019 16:00,04-01-2019 00:00,9.99,989.93,18.5,68.89,51.72,32.4,395.44,66.08,18.36,8.53,263.78
04-01-2019 00:00,04-01-2019 08:00,5.22,990.37,12.73,38.34,30.77,27.73,351.06,85.06,14.07,5.03,258.38
04-01-2019 08:00,04-01-2019 16:00,11.44,989.93,13.95,55.21,40.75,30.87,327.38,62.55,19.09,139.44,211.34
04-01-2019 16:00,05-01-2019 00:00,9.12,989.99,208.6,76.75,210.9,54.43,615.03,70.72,25.9,7.25,389.66
05-01-2019 00:00,05-01-2019 08:00,4.68,999.25,183.61,36.95,169.36,46.28,549.69,84.94,12.53,6.28,386.31
05-01-2019 08:00,05-01-2019 16:00,13.93,992.8,18.86,45.04,39.33,23.87,327.81,51.35,16.3,177.13,213.66
05-01-2019 16:00,06-01-2019 00:00,10.12,989.94,170.88,69.91,176.34,12.2,430.12,66.47,26.93,8.55,269.88
06-01-2019 00:00,06-01-2019 08:00,8.01,997.07,28.92,49.82,50.15,10.26,315.44,77.55,10.71,3.81,237.12
06-01-2019 08:00,06-01-2019 16:00,12.5,994.94,11.22,49.41,35.42,13.48,166.62,67.18,16.05,156.93,127.72
06-01-2019 16:00,07-01-2019 00:00,10.31,990.35,61,62.14,82.78,10.87,281.72,74.38,19.14,9.43,196.53
07-01-2019 00:00,07-01-2019 08:00,6.12,996.47,63.82,33.37,69.78,10.9,264.97,85.59,14.92,5.12,187.09
07-01-2019 08:00,07-01-2019 16:00,13.19,990.36,27.86,54.22,51.55,14.85,274.31,62.64,18.71,202.13,202.65
07-01-2019 16:00,08-01-2019 00:00,11.93,989.9,78.81,74.16,103.39,13.76,268.44,63.09,19.89,16.6,151
08-01-2019 00:00,08-01-2019 08:00,5.58,990.29,56.82,44.88,70.2,9.99,258.38,85.3,17.26,7.71,182.25
08-01-2019 08:00,08-01-2019 16:00,13.34,989.92,15.3,39.28,33.38,18.69,267.38,57.55,20.19,219.38,195.42
08-01-2019 16:00,09-01-2019 00:00,12.77,989.94,10.65,56.17,38.55,17.68,164.83,54.82,20.49,17.78,111.25
09-01-2019 00:00,09-01-2019 08:00,4.51,990.04,25.38,49.93,47.24,11.81,288.7,82.06,18.88,8.47,203.7
09-01-2019 08:00,09-01-2019 16:00,14.22,989.97,10,36.7,27.68,20.72,232.44,46.62,22.23,242.72,123.47
09-01-2019 16:00,10-01-2019 00:00,11.3,989.98,38.22,68.45,67.58,13.99,233.04,53.58,22.29,10.01,108.38
10-01-2019 00:00,10-01-2019 08:00,,,,,,,,,,,
10-01-2019 08:00,10-01-2019 16:00,15.17,989.96,8.21,41.21,28.61,24.37,225.03,43.58,29.48,250,119
10-01-2019 16:00,11-01-2019 00:00,9.67,990.05,247.58,76.23,242.39,14.25,489.82,63.01,28.24,9.84,275.79
11-01-2019 00:00,11-01-2019 08:00,,,,,,,,,,,
11-01-2019 08:00,11-01-2019 16:00,18.29,989.95,15.33,81.68,55.94,18.51,276.05,34.06,25.95,237.9,176.05
11-01-2019 16:00,12-01-2019 00:00,9.47,990.36,238,85.85,239.86,12.58,592.12,69.2,32.13,10.03,485.88
12-01-2019 00:00,12-01-2019 08:00,5.73,992.91,276.15,41.51,247.33,10.55,542.13,84.38,13.6,5.19,411.63
12-01-2019 08:00,12-01-2019 16:00,14.52,990.08,108.72,69.31,125.51,17.45,524.6,55,19.5,212.68,414
12-01-2019 16:00,13-01-2019 00:00,,,,,,,,,,,
13-01-2019 00:00,13-01-2019 08:00,,,,,,,,,,,
13-01-2019 08:00,13-01-2019 16:00,18.89,989.86,13.74,55.68,40.81,28.5,322.17,41.48,16.68,216.68,216.08
13-01-2019 16:00,14-01-2019 00:00,12.46,989.89,21.02,73.38,56.18,15.58,393.84,64.7,22.85,10.18,260
14-01-2019 00:00,14-01-2019 08:00,6.64,989.87,11.37,35.88,28.34,12.44,146.78,71.71,15.57,4.61,100.94
14-01-2019 08:00,14-01-2019 16:00,12.57,989.88,14.05,33.14,29.08,23.28,240,40.72,21.31,270.75,115.82
14-01-2019 16:00,15-01-2019 00:00,8.99,989.88,16.37,58.79,44.61,14.01,208.04,50.11,20.74,4.35,96.46
15-01-2019 00:00,15-01-2019 08:00,4.08,989.89,7.99,43.17,29.47,14,178.78,66.83,19.31,4.66,121.28
15-01-2019 08:00,15-01-2019 16:00,10.98,989.9,10.31,38.6,28.93,24.33,230.09,45.09,27.67,192.13,109.03
15-01-2019 16:00,16-01-2019 00:00,8.07,990,114.51,61.68,126.08,13.69,360,62.15,25.94,11.74,202.2
16-01-2019 00:00,16-01-2019 08:00,2.95,994.91,210.34,34.12,189.51,10.81,390.54,82.75,17.68,3.7,262.12
16-01-2019 08:00,16-01-2019 16:00,16.41,989.88,9.82,73.49,47.18,26.31,339.89,37.71,32.62,229.38,195.67
16-01-2019 16:00,17-01-2019 00:00,8.69,990.31,185.74,82.99,195.57,12.54,684.31,67.94,30.98,13.35,417.88
17-01-2019 00:00,17-01-2019 08:00,3.75,1007.12,276.15,36.24,244.42,10.3,614.56,84.67,19.29,4.96,478.56
17-01-2019 08:00,17-01-2019 16:00,14.52,994.35,113.64,78.84,136.71,28.28,600,48.5,24.46,196.6,406.29
17-01-2019 16:00,18-01-2019 00:00,10.16,989.97,102.55,86.46,129.59,15.27,530.56,65.04,25.95,11.06,331.06
18-01-2019 00:00,18-01-2019 08:00,4.25,992.6,73.79,54.52,89.16,10.24,463.94,83.78,14.75,4.41,337.31
18-01-2019 08:00,18-01-2019 16:00,13.77,990.09,21.51,53.7,46.05,24.03,309.23,52.15,19.9,246.16,192.67
18-01-2019 16:00,19-01-2019 00:00,8.89,990,239.02,78.83,236.8,11.89,485.32,70.01,25.96,7.4,281.36
19-01-2019 00:00,19-01-2019 08:00,4.98,991.11,169.18,54.8,167.07,10.02,465.75,82.99,15.76,4.74,329.62
19-01-2019 08:00,19-01-2019 16:00,17.98,989.87,25.61,52.73,48.92,25.77,285.03,40.71,23.8,244.12,161.62
19-01-2019 16:00,20-01-2019 00:00,11.75,989.92,265.82,82.79,260.77,12.48,612.3,64.11,31.86,9.6,346.88
20-01-2019 00:00,20-01-2019 08:00,6.88,990.23,295.31,46.28,263.38,12.95,477.16,83.23,17.56,6.12,339.41
20-01-2019 08:00,20-01-2019 16:00,21.18,989.83,63.22,60.29,83.6,25.92,330.72,39.77,17.27,226.01,202.25
20-01-2019 16:00,21-01-2019 00:00,14.76,989.91,204.33,77.52,207.83,12.73,496.22,65.44,30.2,12.53,242.75
21-01-2019 00:00,21-01-2019 08:00,10.17,990.2,152.91,46.12,149.12,11.17,351.44,82.44,12.59,4.82,236.5
21-01-2019 08:00,21-01-2019 16:00,15.73,990.03,20.94,51.23,44.3,16.89,307.31,57.74,18.46,105.59,156.56
21-01-2019 16:00,22-01-2019 00:00,12.92,989.79,10.42,44.38,32.11,17.66,117.53,68.69,16.81,8.37,80.03
22-01-2019 00:00,22-01-2019 08:00,10.43,1006.43,5.14,28.26,19.23,17.84,52.91,82.02,17.3,3.41,55.46
22-01-2019 08:00,22-01-2019 16:00,12.88,1012.98,8.39,31.11,23.38,18.32,69.25,76.01,18.03,143.98,60
22-01-2019 16:00,23-01-2019 00:00,11.5,989.9,33.62,45.58,51.67,9.82,135.69,78.9,19.74,9.29,84.22
23-01-2019 00:00,23-01-2019 08:00,6.83,999.16,82.1,26.87,81.24,1.57,150.25,85.98,18.21,4.7,101.09
23-01-2019 08:00,23-01-2019 16:00,13.87,992.24,43.51,58.34,66.57,19.03,239.47,66,16.52,235.61,162.18
23-01-2019 16:00,24-01-2019 00:00,11.27,990.37,74.38,54.09,89.41,21.94,336.13,77.79,23.11,13.86,199.96
24-01-2019 00:00,24-01-2019 08:00,8.24,991.95,71.18,37.83,78.17,16.28,261.38,82.68,16.57,4.34,162.34
24-01-2019 08:00,24-01-2019 16:00,15.62,989.87,32.01,51.76,53.65,22.03,237.2,58.51,25.41,212.87,179.78
24-01-2019 16:00,25-01-2019 00:00,10.64,1018.11,33.06,55.24,56.34,16.47,,74.45,18.1,7.53,95.71
25-01-2019 00:00,25-01-2019 08:00,7.93,990,17.2,42.56,36.66,13.94,,80.04,15.92,3.78,54.2
25-01-2019 08:00,25-01-2019 16:00,14.14,989.86,18.48,48.01,40.59,25.19,,56.61,18.45,253.09,94.97
25-01-2019 16:00,26-01-2019 00:00,10.02,989.79,33.01,57.45,57.46,19.94,,67.17,21.68,13.24,148.97
26-01-2019 00:00,26-01-2019 08:00,5.18,989.78,20.06,45.46,40.53,15.18,,77.31,14.5,4.69,145.72
